stock_code,forecast_origin,target_month,lag_1,lag_2,lag_3,rolling_mean_3,rolling_mean_6,rolling_median_6,rolling_std_3,rolling_max_6,nonzero_months_6,months_since_last_sale,product_age_months,invoice_count_lag_1,avg_unit_price_lag_1,target_month_of_year,target_quarter,y,is_active
10138,2010-04,2010-05,21,13,36,23.333333,52.200000,21.000000,9.533566,176,5,1,5,3,0.420000,5,2,0,True
10138,2010-05,2010-06,0,21,13,11.333333,43.500000,18.000000,8.653837,176,5,2,6,0,0.420000,6,2,0,True
10138,2010-06,2010-07,0,0,21,7.000000,14.166667,14.000000,9.899495,36,4,3,7,0,0.420000,7,3,0,True
10138,2010-07,2010-08,0,0,0,0.000000,11.666667,6.500000,0.000000,36,3,4,8,0,0.420000,8,3,0,True
10138,2010-08,2010-09,0,0,0,0.000000,5.666667,0.000000,0.000000,21,2,5,9,0,0.420000,9,3,0,True
10138,2010-09,2010-10,0,0,0,0.000000,3.500000,0.000000,0.000000,21,1,6,10,0,0.420000,10,4,0,True
11001,2010-02,2010-03,17,83,202,100.666667,100.666667,83.000000,76.552088,202,3,1,3,2,1.690000,3,1,52,True
11001,2010-03,2010-04,52,17,83,50.666667,88.500000,67.500000,26.960877,202,4,1,4,6,1.754231,4,2,70,True
11001,2010-04,2010-05,70,52,17,46.333333,84.800000,70.000000,22.005050,202,5,1,5,7,1.833143,5,2,713,True
11001,2010-05,2010-06,713,70,52,278.333333,189.500000,76.500000,307.443581,713,6,1,6,10,1.407251,6,2,204,True
11001,2010-06,2010-07,204,713,70,329.000000,189.833333,76.500000,276.984957,713,6,1,7,14,1.648824,7,3,48,True
11001,2010-07,2010-08,48,204,713,321.666667,184.000000,61.000000,283.948743,713,6,1,8,3,1.690000,8,3,334,True
11001,2010-08,2010-09,334,48,204,195.333333,236.833333,137.000000,116.919726,713,6,1,9,8,1.690000,9,3,157,True
11001,2010-09,2010-10,157,334,48,179.666667,254.333333,180.500000,117.853959,713,6,1,10,16,1.700637,10,4,999,True
11001,2010-10,2010-11,999,157,334,496.666667,409.166667,269.000000,362.478812,999,6,1,11,27,1.489870,11,4,335,True
11001,2010-11,2010-12,335,999,157,497.000000,346.166667,269.000000,362.329500,999,6,1,12,22,1.601254,12,4,74,True
11001,2010-12,2011-01,74,335,999,469.333333,324.500000,245.500000,389.392975,999,6,1,13,11,1.870541,1,1,33,True
11001,2011-01,2011-02,33,74,335,147.333333,322.000000,245.500000,133.751843,999,6,1,14,3,1.740606,2,1,26,True
11001,2011-02,2011-03,26,33,74,44.333333,270.666667,115.500000,21.171259,999,6,1,15,2,2.305385,3,1,52,True
11001,2011-03,2011-04,52,26,33,37.000000,253.166667,63.000000,10.984838,999,6,1,16,5,1.782308,4,2,36,True
11001,2011-04,2011-05,36,52,26,38.000000,92.666667,44.000000,10.708252,335,6,1,17,4,1.690000,5,2,96,True
11001,2011-05,2011-06,96,36,52,61.333333,52.833333,44.000000,25.368397,96,6,1,18,5,1.690000,6,2,201,True
11001,2011-06,2011-07,201,96,36,111.000000,74.000000,44.000000,68.190908,201,6,1,19,9,1.253582,7,3,236,True
11001,2011-07,2011-08,236,201,96,177.666667,107.833333,74.000000,59.488561,236,6,1,20,26,1.037712,8,3,499,True
11001,2011-08,2011-09,499,236,201,312.000000,186.666667,148.500000,132.998747,499,6,1,21,6,1.302665,9,3,96,True
11001,2011-09,2011-10,96,499,236,277.000000,194.000000,148.500000,167.058872,499,6,1,22,10,1.740000,10,4,116,True
11001,2011-10,2011-11,116,96,499,237.000000,207.333333,158.500000,185.441815,499,6,1,23,13,1.910690,11,4,128,True
15030,2010-02,2010-03,0,15,10,8.333333,8.333333,10.000000,6.236096,15,2,2,3,0,0.290000,3,1,10,True
15030,2010-03,2010-04,10,0,15,8.333333,8.750000,10.000000,6.236096,15,3,1,4,1,0.290000,4,2,10,True
15030,2010-04,2010-05,10,10,0,6.666667,9.000000,10.000000,4.714045,15,4,1,5,1,0.290000,5,2,0,True
15030,2010-05,2010-06,0,10,10,6.666667,7.500000,10.000000,4.714045,15,4,2,6,0,0.290000,6,2,10,True
15030,2010-06,2010-07,10,0,10,6.666667,7.500000,10.000000,4.714045,15,4,1,7,2,0.290000,7,3,23,True
15030,2010-07,2010-08,23,10,0,11.000000,8.833333,10.000000,9.416298,23,4,1,8,3,0.290000,8,3,5,True
15030,2010-08,2010-09,5,23,10,12.666667,9.666667,10.000000,7.586538,23,5,1,9,1,0.290000,9,3,25,True
15030,2010-09,2010-10,25,5,23,17.666667,12.166667,10.000000,8.993825,25,5,1,10,2,0.290000,10,4,3,True
15030,2010-10,2010-11,3,25,5,11.000000,11.000000,7.500000,9.933110,25,5,1,11,1,0.290000,11,4,0,True
15030,2010-11,2010-12,0,3,25,9.333333,11.000000,7.500000,11.145502,25,5,2,12,0,0.290000,12,4,0,True
15030,2010-12,2011-01,0,0,3,1.000000,9.333333,4.000000,1.414214,25,4,3,13,0,0.290000,1,1,0,True
15030,2011-01,2011-02,0,0,0,0.000000,5.500000,1.500000,0.000000,25,3,4,14,0,0.290000,2,1,0,True
15030,2011-02,2011-03,0,0,0,0.000000,4.666667,0.000000,0.000000,25,2,5,15,0,0.290000,3,1,5,True
15030,2011-03,2011-04,5,0,0,1.666667,1.333333,0.000000,2.357023,5,2,1,16,1,0.290000,4,2,0,True
15030,2011-04,2011-05,0,5,0,1.666667,0.833333,0.000000,2.357023,5,1,2,17,0,0.290000,5,2,0,True
15030,2011-05,2011-06,0,0,5,1.666667,0.833333,0.000000,2.357023,5,1,3,18,0,0.290000,6,2,10,True
15030,2011-06,2011-07,10,0,0,3.333333,2.500000,0.000000,4.714045,10,2,1,19,1,0.290000,7,3,89,True
15030,2011-07,2011-08,89,10,0,33.000000,17.333333,2.500000,39.807872,89,3,1,20,4,0.290000,8,3,2,True
15030,2011-08,2011-09,2,89,10,33.666667,17.666667,3.500000,39.262648,89,4,1,21,1,0.290000,9,3,3,True
15030,2011-09,2011-10,3,2,89,31.333333,17.333333,2.500000,40.778535,89,4,1,22,1,0.290000,10,4,10,True
15030,2011-10,2011-11,10,3,2,5.000000,19.000000,6.500000,3.559026,89,5,1,23,1,0.290000,11,4,22,True
15034,2010-02,2010-03,128,323,85,178.666667,178.666667,128.000000,103.557821,323,3,1,3,7,0.433125,3,1,182,True
15034,2010-03,2010-04,182,128,323,211.000000,179.500000,155.000000,82.207056,323,4,1,4,5,0.147363,4,2,62,True
15034,2010-04,2010-05,62,182,128,124.000000,156.000000,128.000000,49.071377,323,5,1,5,4,0.161613,5,2,342,True
15034,2010-05,2010-06,342,62,182,195.333333,187.000000,155.000000,114.697670,342,6,1,6,11,0.147836,6,2,845,True
15034,2010-06,2010-07,845,342,62,416.333333,313.666667,252.500000,323.950957,845,6,1,7,20,0.120911,7,3,604,True
15034,2010-07,2010-08,604,845,342,597.000000,360.500000,262.000000,205.408536,845,6,1,8,19,0.183940,8,3,200,True
15034,2010-08,2010-09,200,604,845,549.666667,372.500000,271.000000,266.108165,845,6,1,9,12,0.164850,9,3,256,True
15034,2010-09,2010-10,256,200,604,353.333333,384.833333,299.000000,178.716411,845,6,1,10,8,0.142773,10,4,88,True
15034,2010-10,2010-11,88,256,200,181.333333,389.166667,299.000000,69.844271,845,6,1,11,5,0.172273,11,4,447,True
15034,2010-11,2010-12,447,88,256,263.666667,406.666667,351.500000,146.661364,845,6,1,12,11,0.144765,12,4,45,True
15034,2010-12,2011-01,45,447,88,193.333333,273.333333,228.000000,180.226401,604,6,1,13,9,0.250444,1,1,177,True
15034,2011-01,2011-02,177,45,447,223.000000,202.166667,188.500000,167.308099,447,6,1,14,6,0.175424,2,1,80,True
15034,2011-02,2011-03,80,177,45,100.666667,182.166667,132.500000,55.835075,447,6,1,15,4,0.209000,3,1,123,True
15034,2011-03,2011-04,123,80,177,126.666667,160.000000,105.500000,39.684870,447,6,1,16,6,0.156829,4,2,541,True
15034,2011-04,2011-05,541,123,80,248.000000,235.500000,150.000000,207.924666,541,6,1,17,11,0.110222,5,2,827,True
15034,2011-05,2011-06,827,541,123,497.000000,298.833333,150.000000,289.085916,827,6,1,18,18,0.149178,6,2,1621,True
15034,2011-06,2011-07,1621,827,541,996.333333,561.500000,359.000000,456.877324,1621,6,1,19,11,0.078242,7,3,212,True
15034,2011-07,2011-08,212,1621,827,886.666667,567.333333,376.500000,576.767043,1621,6,1,20,9,0.162783,8,3,205,True
15034,2011-08,2011-09,205,212,1621,679.333333,588.166667,376.500000,665.865018,1621,6,1,21,14,0.466488,9,3,394,True
15034,2011-09,2011-10,394,205,212,270.333333,633.333333,467.500000,87.492222,1621,6,1,22,15,0.152259,10,4,1791,True
15034,2011-10,2011-11,1791,394,205,796.666667,841.666667,610.500000,707.320924,1791,6,1,23,10,0.094255,11,4,573,True
15036,2010-02,2010-03,451,399,606,485.333333,485.333333,451.000000,87.925473,606,3,1,3,19,0.661530,3,1,1323,True
15036,2010-03,2010-04,1323,451,399,724.333333,694.750000,528.500000,423.853224,1323,4,1,4,36,0.665676,4,2,1907,True
15036,2010-04,2010-05,1907,1323,451,1227.000000,937.200000,606.000000,598.273070,1907,5,1,5,39,0.689250,5,2,2687,True
15036,2010-05,2010-06,2687,1907,1323,1972.333333,1228.833333,964.500000,558.763715,2687,6,1,6,48,0.674194,6,2,4265,True
15036,2010-06,2010-07,4265,2687,1907,2953.000000,1838.666667,1615.000000,980.852690,4265,6,1,7,89,0.685470,7,3,3785,True
15036,2010-07,2010-08,3785,4265,2687,3579.000000,2403.000000,2297.000000,660.478614,4265,6,1,8,72,0.732954,8,3,288,True
15036,2010-08,2010-09,288,3785,4265,2779.333333,2375.833333,2297.000000,1772.504129,4265,6,1,9,16,1.125417,9,3,50,True
15036,2010-09,2010-10,50,288,3785,1374.333333,2163.666667,2297.000000,1707.365677,4265,6,1,10,10,0.983200,10,4,3013,True
15036,2010-10,2010-11,3013,50,288,1117.000000,2348.000000,2850.000000,1344.190711,4265,6,1,11,27,0.693740,11,4,1672,True
15036,2010-11,2010-12,1672,3013,50,1578.333333,2178.833333,2342.500000,1211.451563,4265,6,1,12,57,0.746244,12,4,161,True
15036,2010-12,2011-01,161,1672,3013,1615.333333,1494.833333,980.000000,1165.013400,3785,6,1,13,23,0.845466,1,1,977,True
15036,2011-01,2011-02,977,161,1672,936.666667,1026.833333,632.500000,617.522109,3013,6,1,14,27,0.649048,2,1,2260,True
15036,2011-02,2011-03,2260,977,161,1132.666667,1355.500000,1324.500000,863.953831,3013,6,1,15,30,0.701929,3,1,3104,True
15036,2011-03,2011-04,3104,2260,977,2113.666667,1864.500000,1966.000000,874.487405,3104,6,1,16,38,0.725361,4,2,1966,True
15036,2011-04,2011-05,1966,3104,2260,2443.333333,1690.000000,1819.000000,482.334140,3104,6,1,17,41,0.776836,5,2,4684,True
15036,2011-05,2011-06,4684,1966,3104,3251.333333,2192.000000,2113.000000,1114.498791,4684,6,1,18,74,0.791827,6,2,3346,True
15036,2011-06,2011-07,3346,4684,1966,3332.000000,2722.833333,2682.000000,1109.663012,4684,6,1,19,70,0.808900,7,3,3486,True
15036,2011-07,2011-08,3486,3346,4684,3838.666667,3141.000000,3225.000000,600.467225,4684,6,1,20,53,0.771939,8,3,1427,True
15036,2011-08,2011-09,1427,3486,3346,2753.000000,3002.166667,3225.000000,939.363969,4684,6,1,21,45,0.895032,9,3,487,True
15036,2011-09,2011-10,487,1427,3486,1800.000000,2566.000000,2656.000000,1252.423517,4684,6,1,22,29,0.889795,10,4,1255,True
15036,2011-10,2011-11,1255,487,1427,1056.333333,2447.500000,2386.500000,408.657422,4684,6,1,23,36,0.804821,11,4,604,True
15039,2010-02,2010-03,552,17,40,203.000000,203.000000,40.000000,246.958836,552,3,1,3,7,0.560145,3,1,145,True
15039,2010-03,2010-04,145,552,17,238.000000,188.500000,92.500000,228.097932,552,4,1,4,14,1.000828,4,2,38,True
15039,2010-04,2010-05,38,145,552,245.000000,158.400000,40.000000,221.433210,552,5,1,5,5,1.127105,5,2,110,True
15039,2010-05,2010-06,110,38,145,97.666667,150.333333,75.000000,44.544609,552,6,1,6,15,1.034091,6,2,401,True
15039,2010-06,2010-07,401,110,38,183.000000,210.500000,127.500000,156.926734,552,6,1,7,26,1.010574,7,3,636,True
15039,2010-07,2010-08,636,401,110,382.333333,313.666667,273.000000,215.143880,636,6,1,8,31,0.746242,8,3,349,True
15039,2010-08,2010-09,349,636,401,462.000000,279.833333,247.000000,124.854582,636,6,1,9,18,0.964871,9,3,360,True
15039,2010-09,2010-10,360,349,636,448.333333,315.666667,354.500000,132.776337,636,6,1,10,10,0.634528,10,4,277,True
15039,2010-10,2010-11,277,360,349,328.666667,355.500000,354.500000,36.808815,636,6,1,11,3,0.637220,11,4,86,True
15039,2010-11,2010-12,86,277,360,241.000000,351.500000,354.500000,114.719949,636,6,1,12,18,0.897093,12,4,20,True
15039,2010-12,2011-01,20,86,277,127.666667,288.000000,313.000000,108.978081,636,6,1,13,5,0.971500,1,1,54,True
15039,2011-01,2011-02,54,20,86,53.333333,191.000000,181.500000,26.948511,360,6,1,14,6,1.387222,2,1,11,True
15039,2011-02,2011-03,11,54,20,28.333333,134.666667,70.000000,18.517259,360,6,1,15,6,1.630000,3,1,32,True
15039,2011-03,2011-04,32,11,54,32.333333,80.000000,43.000000,17.556259,277,6,1,16,10,1.435000,4,2,55,True
15039,2011-04,2011-05,55,32,11,32.666667,43.000000,43.000000,17.969109,86,6,1,17,10,0.892545,5,2,605,True
15039,2011-05,2011-06,605,55,32,230.666667,129.500000,43.000000,264.860131,605,6,1,18,14,0.695190,6,2,470,True
15039,2011-06,2011-07,470,605,55,376.666667,204.500000,54.500000,234.034660,605,6,1,19,22,0.787660,7,3,241,True
15039,2011-07,2011-08,241,470,605,438.666667,235.666667,148.000000,150.244985,605,6,1,20,12,0.969751,8,3,152,True
15039,2011-08,2011-09,152,241,470,287.666667,259.166667,196.500000,133.951069,605,6,1,21,17,1.296447,9,3,61,True
15039,2011-09,2011-10,61,152,241,151.333333,264.000000,196.500000,73.486204,605,6,1,22,8,0.913934,10,4,134,True
15039,2011-10,2011-11,134,61,152,115.666667,277.166667,196.500000,39.347455,605,6,1,23,9,0.858657,11,4,208,True
15044A,2010-02,2010-03,20,21,20,20.333333,20.333333,20.000000,0.471405,21,3,1,3,5,3.098000,3,1,119,True
15044A,2010-03,2010-04,119,20,21,53.333333,45.000000,20.500000,46.435140,119,4,1,4,18,2.701261,4,2,283,True
15044A,2010-04,2010-05,283,119,20,140.666667,92.600000,21.000000,108.456853,283,5,1,5,18,2.688233,5,2,95,True
15044A,2010-05,2010-06,95,283,119,165.666667,93.000000,58.000000,83.543734,283,6,1,6,22,2.942421,6,2,3686,True
15044A,2010-06,2010-07,3686,95,283,1354.666667,704.000000,107.000000,1650.287315,3686,6,1,7,34,2.568166,7,3,101,True
15044A,2010-07,2010-08,101,3686,95,1294.000000,717.333333,110.000000,1691.401194,3686,6,1,8,17,2.898515,8,3,27,True
15044A,2010-08,2010-09,27,101,3686,1271.333333,718.500000,110.000000,1707.694417,3686,6,1,9,9,3.278889,9,3,9,True
15044A,2010-09,2010-10,9,27,101,45.666667,700.166667,98.000000,39.810663,3686,6,1,10,3,3.607778,10,4,108,True
15044A,2010-10,2010-11,108,9,27,48.000000,671.000000,98.000000,43.058100,3686,6,1,11,4,2.579630,11,4,17,True
15044A,2010-11,2010-12,17,108,9,44.666667,658.000000,64.000000,44.902363,3686,6,1,12,5,2.950000,12,4,6,True
15044A,2010-12,2011-01,6,17,108,43.666667,44.666667,22.000000,45.711657,108,6,1,13,1,2.950000,1,1,20,True
15044A,2011-01,2011-02,20,6,17,14.333333,31.166667,18.500000,6.018490,108,6,1,14,3,2.950000,2,1,13,True
15044A,2011-02,2011-03,13,20,6,13.000000,28.833333,15.000000,5.715476,108,6,1,15,5,3.823846,3,1,89,True
15044A,2011-03,2011-04,89,13,20,40.666667,42.166667,18.500000,34.296096,108,6,1,16,10,2.789101,4,2,42,True
15044A,2011-04,2011-05,42,89,13,48.000000,31.166667,18.500000,31.315598,89,6,1,17,10,3.152857,5,2,73,True
15044A,2011-05,2011-06,73,42,89,68.000000,40.500000,31.000000,19.510681,89,6,1,18,18,3.144521,6,2,63,True
15044A,2011-06,2011-07,63,73,42,59.333333,50.000000,52.500000,12.918548,89,6,1,19,16,3.220476,7,3,53,True
15044A,2011-07,2011-08,53,63,73,63.000000,55.500000,58.000000,8.164966,89,6,1,20,10,3.110755,8,3,27,True
15044A,2011-08,2011-09,27,53,63,47.666667,57.833333,58.000000,15.173076,89,6,1,21,8,3.791481,9,3,32,True
15044A,2011-09,2011-10,32,27,53,37.333333,48.333333,47.500000,11.264497,73,6,1,22,7,3.216250,10,4,3,True
15044A,2011-10,2011-11,3,32,27,20.666667,41.833333,42.500000,12.657892,73,6,1,23,1,2.950000,11,4,34,True
15044B,2010-02,2010-03,20,10,12,14.000000,14.000000,12.000000,4.320494,20,3,1,3,3,2.950000,3,1,27,True
15044B,2010-03,2010-04,27,20,10,19.000000,17.250000,16.000000,6.976150,27,4,1,4,5,2.772222,4,2,217,True
15044B,2010-04,2010-05,217,27,20,88.000000,57.200000,20.000000,91.261529,217,5,1,5,13,2.687143,5,2,107,True
15044B,2010-05,2010-06,107,217,27,117.000000,65.500000,23.500000,77.888810,217,6,1,6,20,2.943271,6,2,720,True
15044B,2010-06,2010-07,720,107,217,348.000000,183.500000,67.000000,266.849521,720,6,1,7,30,2.621778,7,3,126,True
15044B,2010-07,2010-08,126,720,107,317.666667,202.833333,116.500000,284.598352,720,6,1,8,21,2.885238,8,3,81,True
15044B,2010-08,2010-09,81,126,720,309.000000,213.000000,116.500000,291.200962,720,6,1,9,14,2.922346,9,3,1,True
15044B,2010-09,2010-10,1,81,126,69.333333,208.666667,116.500000,51.693541,720,6,1,10,1,5.910000,10,4,18,True
15044B,2010-10,2010-11,18,1,81,33.333333,175.500000,94.000000,34.412530,720,6,1,11,7,3.278889,11,4,10,True
15044B,2010-11,2010-12,10,18,1,9.666667,159.333333,49.500000,6.944222,720,6,1,12,3,2.950000,12,4,3,True
15044B,2010-12,2011-01,3,10,18,10.333333,39.833333,14.000000,6.128259,126,6,1,13,3,3.936667,1,1,24,True
15044B,2011-01,2011-02,24,3,10,12.333333,22.833333,14.000000,8.730534,81,6,1,14,2,2.950000,2,1,16,True
15044B,2011-02,2011-03,16,24,3,14.333333,12.000000,13.000000,8.653837,24,6,1,15,5,3.305000,3,1,70,True
15044B,2011-03,2011-04,70,16,24,36.666667,23.500000,17.000000,23.795424,70,6,1,16,6,2.745429,4,2,28,True
15044B,2011-04,2011-05,28,70,16,38.000000,25.166667,20.000000,23.151674,70,6,1,17,10,3.355714,5,2,112,True
15044B,2011-05,2011-06,112,28,70,70.000000,42.166667,26.000000,34.292856,112,6,1,18,17,2.847500,6,2,37,True
15044B,2011-06,2011-07,37,112,28,59.000000,47.833333,32.500000,37.656341,112,6,1,19,11,3.103514,7,3,25,True
15044B,2011-07,2011-08,25,37,112,58.000000,48.000000,32.500000,38.496753,112,6,1,20,4,2.950000,8,3,0,True
15044B,2011-08,2011-09,0,25,37,20.666667,45.333333,32.500000,15.412837,112,5,2,21,0,2.950000,9,3,6,True
15044B,2011-09,2011-10,6,0,25,10.333333,34.666667,26.500000,10.656245,112,5,1,22,2,2.950000,10,4,0,True
15044B,2011-10,2011-11,0,6,0,2.000000,30.000000,15.500000,2.828427,112,4,2,23,0,2.950000,11,4,0,True
15044C,2010-02,2010-03,8,11,7,8.666667,8.666667,8.000000,1.699673,11,3,1,3,2,2.950000,3,1,95,True
15044C,2010-03,2010-04,95,8,11,38.000000,30.250000,9.500000,40.323690,95,4,1,4,13,2.688947,4,2,60,True
15044C,2010-04,2010-05,60,95,8,54.333333,36.200000,11.000000,35.742909,95,5,1,5,13,2.950000,5,2,83,True
15044C,2010-05,2010-06,83,60,95,79.333333,44.000000,35.500000,14.522014,95,6,1,6,15,2.870000,6,2,126,True
15044C,2010-06,2010-07,126,83,60,89.666667,63.833333,71.500000,27.353651,126,6,1,7,33,3.355079,7,3,122,True
15044C,2010-07,2010-08,122,126,83,110.333333,82.333333,89.000000,19.396449,126,6,1,8,22,3.052951,8,3,94,True
15044C,2010-08,2010-09,94,122,126,114.000000,96.666667,94.500000,14.236104,126,6,1,9,16,3.052128,9,3,23,True
15044C,2010-09,2010-10,23,94,122,79.666667,84.666667,88.500000,41.668000,126,6,1,10,7,3.207391,10,4,8,True
15044C,2010-10,2010-11,8,23,94,41.666667,76.000000,88.500000,37.508518,126,6,1,11,5,3.320000,11,4,17,True
15044C,2010-11,2010-12,17,8,23,16.000000,65.000000,58.500000,6.164414,126,6,1,12,5,3.298235,12,4,10,True
15044C,2010-12,2011-01,10,17,8,11.666667,45.666667,20.000000,3.858612,122,6,1,13,4,3.838000,1,1,7,True
15044C,2011-01,2011-02,7,10,17,11.333333,26.500000,13.500000,4.189935,94,6,1,14,2,5.790000,2,1,8,True
15044C,2011-02,2011-03,8,7,10,8.333333,12.166667,9.000000,1.247219,23,6,1,15,2,2.950000,3,1,82,True
15044C,2011-03,2011-04,82,8,7,32.333333,22.000000,9.000000,35.122010,82,6,1,16,10,2.844634,4,2,16,True
15044C,2011-04,2011-05,16,82,8,35.333333,23.333333,13.000000,33.159547,82,6,1,17,9,4.192500,5,2,35,True
15044C,2011-05,2011-06,35,16,82,44.333333,26.333333,13.000000,27.740864,82,6,1,18,13,3.274571,6,2,44,True
15044C,2011-06,2011-07,44,35,16,31.666667,32.000000,25.500000,11.671428,82,6,1,19,14,3.272727,7,3,40,True
15044C,2011-07,2011-08,40,44,35,39.666667,37.500000,37.500000,3.681787,82,6,1,20,10,3.376000,8,3,16,True
15044C,2011-08,2011-09,16,40,44,33.333333,38.833333,37.500000,12.364825,82,6,1,21,5,3.482500,9,3,31,True
15044C,2011-09,2011-10,31,16,40,29.000000,30.333333,33.000000,9.899495,44,6,1,22,7,3.133226,10,4,6,True
15044C,2011-10,2011-11,6,31,16,17.666667,28.666667,33.000000,10.274023,44,6,1,23,4,3.423333,11,4,16,True
15044D,2010-02,2010-03,75,31,20,42.000000,42.000000,31.000000,23.762716,75,3,1,3,5,2.722800,3,1,110,True
15044D,2010-03,2010-04,110,75,31,72.000000,59.000000,53.000000,32.321304,110,4,1,4,16,2.761636,4,2,123,True
15044D,2010-04,2010-05,123,110,75,102.666667,71.800000,75.000000,20.270394,123,5,1,5,14,2.811463,5,2,98,True
15044D,2010-05,2010-06,98,123,110,110.333333,76.166667,86.500000,10.208929,123,6,1,6,17,2.852041,6,2,170,True
15044D,2010-06,2010-07,170,98,123,130.333333,101.166667,104.000000,29.847762,170,6,1,7,27,2.888824,7,3,185,True
15044D,2010-07,2010-08,185,170,98,151.000000,126.833333,116.500000,37.973675,185,6,1,8,20,2.765784,8,3,99,True
15044D,2010-08,2010-09,99,185,170,151.333333,130.833333,116.500000,37.508518,185,6,1,9,13,2.777879,9,3,14,True
15044D,2010-09,2010-10,14,99,185,99.333333,114.833333,111.000000,69.810856,185,6,1,10,3,3.161429,10,4,20,True
15044D,2010-10,2010-11,20,14,99,44.333333,97.666667,98.500000,38.732702,185,6,1,11,9,3.246000,11,4,7,True
15044D,2010-11,2010-12,7,20,14,13.666667,82.500000,59.500000,5.312459,185,6,1,12,3,3.795714,12,4,1,True
15044D,2010-12,2011-01,1,7,20,9.333333,54.333333,17.000000,7.930252,185,6,1,13,1,5.910000,1,1,33,True
15044D,2011-01,2011-02,33,1,7,13.666667,29.000000,17.000000,13.888444,99,6,1,14,5,3.036061,2,1,8,True
15044D,2011-02,2011-03,8,33,1,14.000000,13.833333,11.000000,13.735599,33,6,1,15,2,3.660000,3,1,133,True
15044D,2011-03,2011-04,133,8,33,58.000000,33.666667,14.000000,54.006172,133,6,1,16,9,2.670602,4,2,28,True
15044D,2011-04,2011-05,28,133,8,56.333333,35.000000,18.000000,54.822947,133,6,1,17,11,3.051429,5,2,68,True
15044D,2011-05,2011-06,68,28,133,76.333333,45.166667,30.500000,43.269183,133,6,1,18,14,3.033529,6,2,35,True
15044D,2011-06,2011-07,35,68,28,43.666667,50.833333,34.000000,17.441967,133,6,1,19,9,3.031143,7,3,109,True
15044D,2011-07,2011-08,109,35,68,70.666667,63.500000,51.500000,30.269163,133,6,1,20,8,2.693119,8,3,25,True
15044D,2011-08,2011-09,25,109,35,56.333333,66.333333,51.500000,37.464057,133,6,1,21,6,3.631600,9,3,100,True
15044D,2011-09,2011-10,100,25,109,78.000000,60.833333,51.500000,37.656341,109,6,1,22,7,2.662000,10,4,78,True
15044D,2011-10,2011-11,78,100,25,67.666667,69.166667,73.000000,31.478388,109,6,1,23,3,2.580769,11,4,24,True
15056BL,2010-02,2010-03,336,1110,2190,1212.000000,1212.000000,1110.000000,760.320985,2190,3,1,3,35,5.238006,3,1,204,True
15056BL,2010-03,2010-04,204,336,1110,550.000000,960.000000,723.000000,399.629829,2190,4,1,4,40,5.637794,4,2,149,True
15056BL,2010-04,2010-05,149,204,336,229.666667,797.800000,336.000000,78.470093,2190,5,1,5,23,5.638188,5,2,123,True
15056BL,2010-05,2010-06,123,149,204,158.666667,685.333333,270.000000,33.767177,2190,6,1,6,23,5.492846,6,2,207,True
15056BL,2010-06,2010-07,207,123,149,159.666667,354.833333,205.500000,35.112518,1110,6,1,7,28,5.566522,7,3,327,True
15056BL,2010-07,2010-08,327,207,123,219.000000,224.333333,205.500000,83.713798,336,6,1,8,45,5.437676,8,3,507,True
15056BL,2010-08,2010-09,507,327,207,347.000000,252.833333,205.500000,123.288280,507,6,1,9,46,5.398343,9,3,373,True
15056BL,2010-09,2010-10,373,507,327,402.333333,281.000000,267.000000,76.355892,507,6,1,10,59,5.566434,10,4,689,True
15056BL,2010-10,2010-11,689,373,507,523.000000,371.000000,350.000000,129.501609,689,6,1,11,65,5.374369,11,4,474,True
15056BL,2010-11,2010-12,474,689,373,512.000000,429.500000,423.500000,131.775061,689,6,1,12,84,5.821329,12,4,205,True
