stock_code,quarter,model,forecast_sum,actual_sum,n_months,complete,months_included,estimate_type
18098B,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
18098B,2010-Q2,M2_gbm_poisson,2.088677,0.000000,1,False,2010-06,
18098C,2010-Q2,B2_ma3,62.000000,64.000000,1,False,2010-06,
18098C,2010-Q2,M2_gbm_poisson,66.635117,64.000000,1,False,2010-06,
20615,2010-Q2,B2_ma3,17.000000,19.000000,1,False,2010-06,
20615,2010-Q2,M2_gbm_poisson,49.162021,19.000000,1,False,2010-06,
20616,2010-Q2,B2_ma3,4.333333,7.000000,1,False,2010-06,
20616,2010-Q2,M2_gbm_poisson,8.674977,7.000000,1,False,2010-06,
20617,2010-Q2,B2_ma3,8.333333,16.000000,1,False,2010-06,
20617,2010-Q2,M2_gbm_poisson,14.121497,16.000000,1,False,2010-06,
20618,2010-Q2,B2_ma3,5.000000,5.000000,1,False,2010-06,
20618,2010-Q2,M2_gbm_poisson,9.352144,5.000000,1,False,2010-06,
20619,2010-Q2,B2_ma3,12.666667,20.000000,1,False,2010-06,
20619,2010-Q2,M2_gbm_poisson,31.796711,20.000000,1,False,2010-06,
20620,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20620,2010-Q2,M2_gbm_poisson,2.193423,0.000000,1,False,2010-06,
20621,2010-Q2,B2_ma3,5.666667,5.000000,1,False,2010-06,
20621,2010-Q2,M2_gbm_poisson,11.441441,5.000000,1,False,2010-06,
20622,2010-Q2,B2_ma3,5.666667,3.000000,1,False,2010-06,
20622,2010-Q2,M2_gbm_poisson,20.527382,3.000000,1,False,2010-06,
20652,2010-Q2,B2_ma3,34.666667,19.000000,1,False,2010-06,
20652,2010-Q2,M2_gbm_poisson,63.500420,19.000000,1,False,2010-06,
20653,2010-Q2,B2_ma3,4.000000,13.000000,1,False,2010-06,
20653,2010-Q2,M2_gbm_poisson,17.514157,13.000000,1,False,2010-06,
20654,2010-Q2,B2_ma3,22.666667,12.000000,1,False,2010-06,
20654,2010-Q2,M2_gbm_poisson,41.180563,12.000000,1,False,2010-06,
20655,2010-Q2,B2_ma3,10.333333,16.000000,1,False,2010-06,
20655,2010-Q2,M2_gbm_poisson,34.123408,16.000000,1,False,2010-06,
20657,2010-Q2,B2_ma3,10.666667,19.000000,1,False,2010-06,
20657,2010-Q2,M2_gbm_poisson,85.384727,19.000000,1,False,2010-06,
20658,2010-Q2,B2_ma3,101.000000,111.000000,1,False,2010-06,
20658,2010-Q2,M2_gbm_poisson,109.348632,111.000000,1,False,2010-06,
20659,2010-Q2,B2_ma3,9.666667,14.000000,1,False,2010-06,
20659,2010-Q2,M2_gbm_poisson,37.694651,14.000000,1,False,2010-06,
20660,2010-Q2,B2_ma3,4.000000,0.000000,1,False,2010-06,
20660,2010-Q2,M2_gbm_poisson,16.663695,0.000000,1,False,2010-06,
20661,2010-Q2,B2_ma3,16.000000,35.000000,1,False,2010-06,
20661,2010-Q2,M2_gbm_poisson,37.794541,35.000000,1,False,2010-06,
20662,2010-Q2,B2_ma3,6.333333,0.000000,1,False,2010-06,
20662,2010-Q2,M2_gbm_poisson,16.779619,0.000000,1,False,2010-06,
20663,2010-Q2,B2_ma3,0.666667,7.000000,1,False,2010-06,
20663,2010-Q2,M2_gbm_poisson,3.488087,7.000000,1,False,2010-06,
20664,2010-Q2,B2_ma3,2.666667,0.000000,1,False,2010-06,
20664,2010-Q2,M2_gbm_poisson,17.985785,0.000000,1,False,2010-06,
20665,2010-Q2,B2_ma3,62.666667,72.000000,1,False,2010-06,
20665,2010-Q2,M2_gbm_poisson,52.577238,72.000000,1,False,2010-06,
20666,2010-Q2,B2_ma3,3.333333,6.000000,1,False,2010-06,
20666,2010-Q2,M2_gbm_poisson,8.332972,6.000000,1,False,2010-06,
20667,2010-Q2,B2_ma3,3.000000,3.000000,1,False,2010-06,
20667,2010-Q2,M2_gbm_poisson,6.160603,3.000000,1,False,2010-06,
20668,2010-Q2,B2_ma3,4.666667,216.000000,1,False,2010-06,
20668,2010-Q2,M2_gbm_poisson,16.156813,216.000000,1,False,2010-06,
20669,2010-Q2,B2_ma3,28.666667,17.000000,1,False,2010-06,
20669,2010-Q2,M2_gbm_poisson,50.648742,17.000000,1,False,2010-06,
20670,2010-Q2,B2_ma3,10.000000,11.000000,1,False,2010-06,
20670,2010-Q2,M2_gbm_poisson,10.388038,11.000000,1,False,2010-06,
20671,2010-Q2,B2_ma3,65.333333,79.000000,1,False,2010-06,
20671,2010-Q2,M2_gbm_poisson,95.880571,79.000000,1,False,2010-06,
20672,2010-Q2,B2_ma3,0.333333,0.000000,1,False,2010-06,
20672,2010-Q2,M2_gbm_poisson,4.748235,0.000000,1,False,2010-06,
20673,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20673,2010-Q2,M2_gbm_poisson,2.331822,0.000000,1,False,2010-06,
20674,2010-Q2,B2_ma3,192.666667,191.000000,1,False,2010-06,
20674,2010-Q2,M2_gbm_poisson,186.503474,191.000000,1,False,2010-06,
20675,2010-Q2,B2_ma3,386.666667,334.000000,1,False,2010-06,
20675,2010-Q2,M2_gbm_poisson,353.913816,334.000000,1,False,2010-06,
20676,2010-Q2,B2_ma3,665.000000,556.000000,1,False,2010-06,
20676,2010-Q2,M2_gbm_poisson,595.177484,556.000000,1,False,2010-06,
20677,2010-Q2,B2_ma3,465.000000,266.000000,1,False,2010-06,
20677,2010-Q2,M2_gbm_poisson,403.216931,266.000000,1,False,2010-06,
20679,2010-Q2,B2_ma3,113.000000,52.000000,1,False,2010-06,
20679,2010-Q2,M2_gbm_poisson,80.147632,52.000000,1,False,2010-06,
20680,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20680,2010-Q2,M2_gbm_poisson,2.212212,0.000000,1,False,2010-06,
20681,2010-Q2,B2_ma3,91.000000,55.000000,1,False,2010-06,
20681,2010-Q2,M2_gbm_poisson,64.902761,55.000000,1,False,2010-06,
20682,2010-Q2,B2_ma3,108.000000,87.000000,1,False,2010-06,
20682,2010-Q2,M2_gbm_poisson,93.941863,87.000000,1,False,2010-06,
20683,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20683,2010-Q2,M2_gbm_poisson,2.135094,0.000000,1,False,2010-06,
20684,2010-Q2,B2_ma3,18.000000,40.000000,1,False,2010-06,
20684,2010-Q2,M2_gbm_poisson,35.125519,40.000000,1,False,2010-06,
20685,2010-Q2,B2_ma3,335.333333,419.000000,1,False,2010-06,
20685,2010-Q2,M2_gbm_poisson,338.957975,419.000000,1,False,2010-06,
20686,2010-Q2,B2_ma3,22.666667,6.000000,1,False,2010-06,
20686,2010-Q2,M2_gbm_poisson,32.382954,6.000000,1,False,2010-06,
20688,2010-Q2,B2_ma3,140.000000,0.000000,1,False,2010-06,
20688,2010-Q2,M2_gbm_poisson,15.693007,0.000000,1,False,2010-06,
20689,2010-Q2,B2_ma3,126.333333,2.000000,1,False,2010-06,
20689,2010-Q2,M2_gbm_poisson,21.516070,2.000000,1,False,2010-06,
20692,2010-Q2,B2_ma3,105.000000,151.000000,1,False,2010-06,
20692,2010-Q2,M2_gbm_poisson,70.461541,151.000000,1,False,2010-06,
20693,2010-Q2,B2_ma3,2.333333,0.000000,1,False,2010-06,
20693,2010-Q2,M2_gbm_poisson,26.610614,0.000000,1,False,2010-06,
20694,2010-Q2,B2_ma3,4.666667,5.000000,1,False,2010-06,
20694,2010-Q2,M2_gbm_poisson,15.895206,5.000000,1,False,2010-06,
20695,2010-Q2,B2_ma3,4.333333,6.000000,1,False,2010-06,
20695,2010-Q2,M2_gbm_poisson,13.508709,6.000000,1,False,2010-06,
20696,2010-Q2,B2_ma3,5.666667,8.000000,1,False,2010-06,
20696,2010-Q2,M2_gbm_poisson,14.328210,8.000000,1,False,2010-06,
20697,2010-Q2,B2_ma3,5.000000,0.000000,1,False,2010-06,
20697,2010-Q2,M2_gbm_poisson,15.691422,0.000000,1,False,2010-06,
20698,2010-Q2,B2_ma3,5.333333,0.000000,1,False,2010-06,
20698,2010-Q2,M2_gbm_poisson,15.591587,0.000000,1,False,2010-06,
20699,2010-Q2,B2_ma3,10.666667,30.000000,1,False,2010-06,
20699,2010-Q2,M2_gbm_poisson,14.584815,30.000000,1,False,2010-06,
20700,2010-Q2,B2_ma3,4.333333,4.000000,1,False,2010-06,
20700,2010-Q2,M2_gbm_poisson,11.454440,4.000000,1,False,2010-06,
20701,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20701,2010-Q2,M2_gbm_poisson,3.017425,0.000000,1,False,2010-06,
20702,2010-Q2,B2_ma3,55.333333,90.000000,1,False,2010-06,
20702,2010-Q2,M2_gbm_poisson,75.642070,90.000000,1,False,2010-06,
20703,2010-Q2,B2_ma3,47.666667,35.000000,1,False,2010-06,
20703,2010-Q2,M2_gbm_poisson,61.627417,35.000000,1,False,2010-06,
20704,2010-Q2,B2_ma3,1.666667,7.000000,1,False,2010-06,
20704,2010-Q2,M2_gbm_poisson,5.523032,7.000000,1,False,2010-06,
20705,2010-Q2,B2_ma3,7.666667,7.000000,1,False,2010-06,
20705,2010-Q2,M2_gbm_poisson,12.549828,7.000000,1,False,2010-06,
20707,2010-Q2,B2_ma3,33.000000,18.000000,1,False,2010-06,
20707,2010-Q2,M2_gbm_poisson,35.180841,18.000000,1,False,2010-06,
20711,2010-Q2,B2_ma3,617.666667,541.000000,1,False,2010-06,
20711,2010-Q2,M2_gbm_poisson,593.027582,541.000000,1,False,2010-06,
20712,2010-Q2,B2_ma3,621.666667,1119.000000,1,False,2010-06,
20712,2010-Q2,M2_gbm_poisson,622.613327,1119.000000,1,False,2010-06,
20713,2010-Q2,B2_ma3,777.333333,996.000000,1,False,2010-06,
20713,2010-Q2,M2_gbm_poisson,886.661769,996.000000,1,False,2010-06,
20714,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20714,2010-Q2,M2_gbm_poisson,2.824601,0.000000,1,False,2010-06,
20715,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20715,2010-Q2,M2_gbm_poisson,2.771885,0.000000,1,False,2010-06,
20716,2010-Q2,B2_ma3,119.000000,110.000000,1,False,2010-06,
20716,2010-Q2,M2_gbm_poisson,120.493171,110.000000,1,False,2010-06,
20717,2010-Q2,B2_ma3,304.666667,322.000000,1,False,2010-06,
20717,2010-Q2,M2_gbm_poisson,306.665815,322.000000,1,False,2010-06,
20718,2010-Q2,B2_ma3,729.333333,698.000000,1,False,2010-06,
20718,2010-Q2,M2_gbm_poisson,681.686800,698.000000,1,False,2010-06,
20719,2010-Q2,B2_ma3,847.000000,896.000000,1,False,2010-06,
20719,2010-Q2,M2_gbm_poisson,963.235418,896.000000,1,False,2010-06,
20721,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20721,2010-Q2,M2_gbm_poisson,2.225303,0.000000,1,False,2010-06,
20723,2010-Q2,B2_ma3,858.333333,670.000000,1,False,2010-06,
20723,2010-Q2,M2_gbm_poisson,832.284337,670.000000,1,False,2010-06,
20724,2010-Q2,B2_ma3,1150.666667,1588.000000,1,False,2010-06,
20724,2010-Q2,M2_gbm_poisson,1156.791341,1588.000000,1,False,2010-06,
20725,2010-Q2,B2_ma3,1755.666667,2034.000000,1,False,2010-06,
20725,2010-Q2,M2_gbm_poisson,2027.749753,2034.000000,1,False,2010-06,
20726,2010-Q2,B2_ma3,825.333333,3395.000000,1,False,2010-06,
20726,2010-Q2,M2_gbm_poisson,925.911234,3395.000000,1,False,2010-06,
20727,2010-Q2,B2_ma3,1273.666667,3326.000000,1,False,2010-06,
20727,2010-Q2,M2_gbm_poisson,1109.308989,3326.000000,1,False,2010-06,
20728,2010-Q2,B2_ma3,864.666667,3090.000000,1,False,2010-06,
20728,2010-Q2,M2_gbm_poisson,1054.014736,3090.000000,1,False,2010-06,
20729,2010-Q2,B2_ma3,49.333333,12.000000,1,False,2010-06,
20729,2010-Q2,M2_gbm_poisson,51.154064,12.000000,1,False,2010-06,
20730,2010-Q2,B2_ma3,43.000000,12.000000,1,False,2010-06,
20730,2010-Q2,M2_gbm_poisson,29.519790,12.000000,1,False,2010-06,
20731,2010-Q2,B2_ma3,26.000000,19.000000,1,False,2010-06,
20731,2010-Q2,M2_gbm_poisson,28.567723,19.000000,1,False,2010-06,
20733,2010-Q2,B2_ma3,12.333333,23.000000,1,False,2010-06,
20733,2010-Q2,M2_gbm_poisson,22.059827,23.000000,1,False,2010-06,
20734,2010-Q2,B2_ma3,87.333333,3.000000,1,False,2010-06,
20734,2010-Q2,M2_gbm_poisson,63.863896,3.000000,1,False,2010-06,
20735,2010-Q2,B2_ma3,12.666667,104.000000,1,False,2010-06,
20735,2010-Q2,M2_gbm_poisson,18.424980,104.000000,1,False,2010-06,
20736,2010-Q2,B2_ma3,0.333333,0.000000,1,False,2010-06,
20736,2010-Q2,M2_gbm_poisson,7.588557,0.000000,1,False,2010-06,
20737,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20737,2010-Q2,M2_gbm_poisson,2.225303,0.000000,1,False,2010-06,
20738,2010-Q2,B2_ma3,130.333333,53.000000,1,False,2010-06,
20738,2010-Q2,M2_gbm_poisson,74.098485,53.000000,1,False,2010-06,
20739,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20739,2010-Q2,M2_gbm_poisson,2.205064,0.000000,1,False,2010-06,
20747,2010-Q2,B2_ma3,93.333333,0.000000,1,False,2010-06,
20747,2010-Q2,M2_gbm_poisson,37.483598,0.000000,1,False,2010-06,
20748,2010-Q2,B2_ma3,15.333333,18.000000,1,False,2010-06,
20748,2010-Q2,M2_gbm_poisson,27.876385,18.000000,1,False,2010-06,
20749,2010-Q2,B2_ma3,97.333333,105.000000,1,False,2010-06,
20749,2010-Q2,M2_gbm_poisson,83.430427,105.000000,1,False,2010-06,
20750,2010-Q2,B2_ma3,144.000000,184.000000,1,False,2010-06,
20750,2010-Q2,M2_gbm_poisson,105.082704,184.000000,1,False,2010-06,
20751,2010-Q2,B2_ma3,139.666667,185.000000,1,False,2010-06,
20751,2010-Q2,M2_gbm_poisson,150.611589,185.000000,1,False,2010-06,
20752,2010-Q2,B2_ma3,31.000000,42.000000,1,False,2010-06,
20752,2010-Q2,M2_gbm_poisson,87.977954,42.000000,1,False,2010-06,
20753,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20753,2010-Q2,M2_gbm_poisson,2.753362,0.000000,1,False,2010-06,
20754,2010-Q2,B2_ma3,346.666667,160.000000,1,False,2010-06,
20754,2010-Q2,M2_gbm_poisson,279.690060,160.000000,1,False,2010-06,
20755,2010-Q2,B2_ma3,24.333333,50.000000,1,False,2010-06,
20755,2010-Q2,M2_gbm_poisson,12.915990,50.000000,1,False,2010-06,
20756,2010-Q2,B2_ma3,6.000000,14.000000,1,False,2010-06,
20756,2010-Q2,M2_gbm_poisson,10.011838,14.000000,1,False,2010-06,
20757,2010-Q2,B2_ma3,9.000000,9.000000,1,False,2010-06,
20757,2010-Q2,M2_gbm_poisson,14.722648,9.000000,1,False,2010-06,
20758,2010-Q2,B2_ma3,19.666667,12.000000,1,False,2010-06,
20758,2010-Q2,M2_gbm_poisson,17.353247,12.000000,1,False,2010-06,
20759,2010-Q2,B2_ma3,25.000000,12.000000,1,False,2010-06,
20759,2010-Q2,M2_gbm_poisson,19.340203,12.000000,1,False,2010-06,
20760,2010-Q2,B2_ma3,28.333333,48.000000,1,False,2010-06,
20760,2010-Q2,M2_gbm_poisson,28.016240,48.000000,1,False,2010-06,
20761,2010-Q2,B2_ma3,17.333333,12.000000,1,False,2010-06,
20761,2010-Q2,M2_gbm_poisson,17.092350,12.000000,1,False,2010-06,
20762,2010-Q2,B2_ma3,19.333333,11.000000,1,False,2010-06,
20762,2010-Q2,M2_gbm_poisson,29.073399,11.000000,1,False,2010-06,
20763,2010-Q2,B2_ma3,16.333333,6.000000,1,False,2010-06,
20763,2010-Q2,M2_gbm_poisson,22.958515,6.000000,1,False,2010-06,
20764,2010-Q2,B2_ma3,38.000000,40.000000,1,False,2010-06,
20764,2010-Q2,M2_gbm_poisson,42.162577,40.000000,1,False,2010-06,
20765,2010-Q2,B2_ma3,16.000000,7.000000,1,False,2010-06,
20765,2010-Q2,M2_gbm_poisson,29.283588,7.000000,1,False,2010-06,
20766,2010-Q2,B2_ma3,12.000000,13.000000,1,False,2010-06,
20766,2010-Q2,M2_gbm_poisson,19.731473,13.000000,1,False,2010-06,
20767,2010-Q2,B2_ma3,32.000000,14.000000,1,False,2010-06,
20767,2010-Q2,M2_gbm_poisson,28.932793,14.000000,1,False,2010-06,
20768,2010-Q2,B2_ma3,39.333333,15.000000,1,False,2010-06,
20768,2010-Q2,M2_gbm_poisson,35.717458,15.000000,1,False,2010-06,
20769,2010-Q2,B2_ma3,20.333333,14.000000,1,False,2010-06,
20769,2010-Q2,M2_gbm_poisson,20.964427,14.000000,1,False,2010-06,
20770,2010-Q2,B2_ma3,56.666667,68.000000,1,False,2010-06,
20770,2010-Q2,M2_gbm_poisson,65.105844,68.000000,1,False,2010-06,
20771,2010-Q2,B2_ma3,15.000000,13.000000,1,False,2010-06,
20771,2010-Q2,M2_gbm_poisson,28.174214,13.000000,1,False,2010-06,
20772,2010-Q2,B2_ma3,32.000000,6.000000,1,False,2010-06,
20772,2010-Q2,M2_gbm_poisson,21.784539,6.000000,1,False,2010-06,
20773,2010-Q2,B2_ma3,13.000000,14.000000,1,False,2010-06,
20773,2010-Q2,M2_gbm_poisson,33.386263,14.000000,1,False,2010-06,
20774,2010-Q2,B2_ma3,11.000000,16.000000,1,False,2010-06,
20774,2010-Q2,M2_gbm_poisson,21.372552,16.000000,1,False,2010-06,
20775,2010-Q2,B2_ma3,5.666667,15.000000,1,False,2010-06,
20775,2010-Q2,M2_gbm_poisson,14.071411,15.000000,1,False,2010-06,
20776,2010-Q2,B2_ma3,8.333333,17.000000,1,False,2010-06,
20776,2010-Q2,M2_gbm_poisson,25.015073,17.000000,1,False,2010-06,
20777,2010-Q2,B2_ma3,7.000000,9.000000,1,False,2010-06,
20777,2010-Q2,M2_gbm_poisson,15.679133,9.000000,1,False,2010-06,
20778,2010-Q2,B2_ma3,13.333333,20.000000,1,False,2010-06,
20778,2010-Q2,M2_gbm_poisson,32.404139,20.000000,1,False,2010-06,
20780,2010-Q2,B2_ma3,2.333333,1.000000,1,False,2010-06,
20780,2010-Q2,M2_gbm_poisson,27.216431,1.000000,1,False,2010-06,
20781,2010-Q2,B2_ma3,2.000000,2.000000,1,False,2010-06,
20781,2010-Q2,M2_gbm_poisson,4.465824,2.000000,1,False,2010-06,
20782,2010-Q2,B2_ma3,3.333333,6.000000,1,False,2010-06,
20782,2010-Q2,M2_gbm_poisson,7.794249,6.000000,1,False,2010-06,
20783,2010-Q2,B2_ma3,17.000000,0.000000,1,False,2010-06,
20783,2010-Q2,M2_gbm_poisson,71.156907,0.000000,1,False,2010-06,
20784,2010-Q2,B2_ma3,14.333333,8.000000,1,False,2010-06,
20784,2010-Q2,M2_gbm_poisson,30.111637,8.000000,1,False,2010-06,
20785,2010-Q2,B2_ma3,14.333333,17.000000,1,False,2010-06,
20785,2010-Q2,M2_gbm_poisson,25.933495,17.000000,1,False,2010-06,
20786,2010-Q2,B2_ma3,17.000000,4.000000,1,False,2010-06,
20786,2010-Q2,M2_gbm_poisson,29.469374,4.000000,1,False,2010-06,
20787,2010-Q2,B2_ma3,16.666667,11.000000,1,False,2010-06,
20787,2010-Q2,M2_gbm_poisson,25.052786,11.000000,1,False,2010-06,
20791,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20791,2010-Q2,M2_gbm_poisson,2.312717,0.000000,1,False,2010-06,
20793,2010-Q2,B2_ma3,84.000000,2.000000,1,False,2010-06,
20793,2010-Q2,M2_gbm_poisson,28.999448,2.000000,1,False,2010-06,
20794,2010-Q2,B2_ma3,13.000000,11.000000,1,False,2010-06,
20794,2010-Q2,M2_gbm_poisson,23.358562,11.000000,1,False,2010-06,
20795,2010-Q2,B2_ma3,4.666667,2.000000,1,False,2010-06,
20795,2010-Q2,M2_gbm_poisson,7.705187,2.000000,1,False,2010-06,
20796,2010-Q2,B2_ma3,3.333333,2.000000,1,False,2010-06,
20796,2010-Q2,M2_gbm_poisson,6.404383,2.000000,1,False,2010-06,
20798,2010-Q2,B2_ma3,70.000000,77.000000,1,False,2010-06,
20798,2010-Q2,M2_gbm_poisson,61.594300,77.000000,1,False,2010-06,
20799,2010-Q2,B2_ma3,47.666667,2.000000,1,False,2010-06,
20799,2010-Q2,M2_gbm_poisson,17.286709,2.000000,1,False,2010-06,
20800,2010-Q2,B2_ma3,332.666667,0.000000,1,False,2010-06,
20800,2010-Q2,M2_gbm_poisson,59.967958,0.000000,1,False,2010-06,
20801,2010-Q2,B2_ma3,10.000000,5.000000,1,False,2010-06,
20801,2010-Q2,M2_gbm_poisson,9.343331,5.000000,1,False,2010-06,
20802,2010-Q2,B2_ma3,31.666667,37.000000,1,False,2010-06,
20802,2010-Q2,M2_gbm_poisson,31.905146,37.000000,1,False,2010-06,
20803,2010-Q2,B2_ma3,10.333333,33.000000,1,False,2010-06,
20803,2010-Q2,M2_gbm_poisson,118.306455,33.000000,1,False,2010-06,
20804,2010-Q2,B2_ma3,4.333333,8.000000,1,False,2010-06,
20804,2010-Q2,M2_gbm_poisson,11.361817,8.000000,1,False,2010-06,
20812,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20812,2010-Q2,M2_gbm_poisson,2.079507,0.000000,1,False,2010-06,
20814,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20814,2010-Q2,M2_gbm_poisson,2.807082,0.000000,1,False,2010-06,
20816,2010-Q2,B2_ma3,1.666667,0.000000,1,False,2010-06,
20816,2010-Q2,M2_gbm_poisson,4.505045,0.000000,1,False,2010-06,
20818,2010-Q2,B2_ma3,9.666667,17.000000,1,False,2010-06,
20818,2010-Q2,M2_gbm_poisson,19.782980,17.000000,1,False,2010-06,
20819,2010-Q2,B2_ma3,11.666667,15.000000,1,False,2010-06,
20819,2010-Q2,M2_gbm_poisson,22.308622,15.000000,1,False,2010-06,
20820,2010-Q2,B2_ma3,0.333333,0.000000,1,False,2010-06,
20820,2010-Q2,M2_gbm_poisson,3.747964,0.000000,1,False,2010-06,
20821,2010-Q2,B2_ma3,2.666667,4.000000,1,False,2010-06,
20821,2010-Q2,M2_gbm_poisson,27.768336,4.000000,1,False,2010-06,
20822,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20822,2010-Q2,M2_gbm_poisson,2.215508,0.000000,1,False,2010-06,
20823,2010-Q2,B2_ma3,2.666667,0.000000,1,False,2010-06,
20823,2010-Q2,M2_gbm_poisson,22.673715,0.000000,1,False,2010-06,
20825,2010-Q2,B2_ma3,4.000000,0.000000,1,False,2010-06,
20825,2010-Q2,M2_gbm_poisson,27.996981,0.000000,1,False,2010-06,
20826,2010-Q2,B2_ma3,0.333333,0.000000,1,False,2010-06,
20826,2010-Q2,M2_gbm_poisson,3.689072,0.000000,1,False,2010-06,
20827,2010-Q2,B2_ma3,0.333333,0.000000,1,False,2010-06,
20827,2010-Q2,M2_gbm_poisson,3.689072,0.000000,1,False,2010-06,
20828,2010-Q2,B2_ma3,163.000000,399.000000,1,False,2010-06,
20828,2010-Q2,M2_gbm_poisson,158.003743,399.000000,1,False,2010-06,
20829,2010-Q2,B2_ma3,370.000000,136.000000,1,False,2010-06,
20829,2010-Q2,M2_gbm_poisson,565.919608,136.000000,1,False,2010-06,
20830,2010-Q2,B2_ma3,8.333333,3.000000,1,False,2010-06,
20830,2010-Q2,M2_gbm_poisson,11.379194,3.000000,1,False,2010-06,
20831,2010-Q2,B2_ma3,10.666667,3.000000,1,False,2010-06,
20831,2010-Q2,M2_gbm_poisson,20.121366,3.000000,1,False,2010-06,
20832,2010-Q2,B2_ma3,11.000000,42.000000,1,False,2010-06,
20832,2010-Q2,M2_gbm_poisson,28.880201,42.000000,1,False,2010-06,
20833,2010-Q2,B2_ma3,4.000000,0.000000,1,False,2010-06,
20833,2010-Q2,M2_gbm_poisson,19.452703,0.000000,1,False,2010-06,
20835,2010-Q2,B2_ma3,4.333333,0.000000,1,False,2010-06,
20835,2010-Q2,M2_gbm_poisson,12.871834,0.000000,1,False,2010-06,
20836,2010-Q2,B2_ma3,16.000000,6.000000,1,False,2010-06,
20836,2010-Q2,M2_gbm_poisson,19.217193,6.000000,1,False,2010-06,
20837,2010-Q2,B2_ma3,4.000000,0.000000,1,False,2010-06,
20837,2010-Q2,M2_gbm_poisson,17.728102,0.000000,1,False,2010-06,
20838,2010-Q2,B2_ma3,12.000000,6.000000,1,False,2010-06,
20838,2010-Q2,M2_gbm_poisson,9.633168,6.000000,1,False,2010-06,
20839,2010-Q2,B2_ma3,1.666667,7.000000,1,False,2010-06,
20839,2010-Q2,M2_gbm_poisson,3.699526,7.000000,1,False,2010-06,
20840,2010-Q2,B2_ma3,98.333333,18.000000,1,False,2010-06,
20840,2010-Q2,M2_gbm_poisson,20.159778,18.000000,1,False,2010-06,
20845,2010-Q2,B2_ma3,1.000000,0.000000,1,False,2010-06,
20845,2010-Q2,M2_gbm_poisson,3.907872,0.000000,1,False,2010-06,
20846,2010-Q2,B2_ma3,73.000000,80.000000,1,False,2010-06,
20846,2010-Q2,M2_gbm_poisson,77.751292,80.000000,1,False,2010-06,
20847,2010-Q2,B2_ma3,1.333333,12.000000,1,False,2010-06,
20847,2010-Q2,M2_gbm_poisson,5.266012,12.000000,1,False,2010-06,
20848,2010-Q2,B2_ma3,0.333333,12.000000,1,False,2010-06,
20848,2010-Q2,M2_gbm_poisson,3.251566,12.000000,1,False,2010-06,
20849,2010-Q2,B2_ma3,5.666667,7.000000,1,False,2010-06,
20849,2010-Q2,M2_gbm_poisson,9.458604,7.000000,1,False,2010-06,
20850,2010-Q2,B2_ma3,6.333333,0.000000,1,False,2010-06,
20850,2010-Q2,M2_gbm_poisson,13.469856,0.000000,1,False,2010-06,
20851,2010-Q2,B2_ma3,2.000000,4.000000,1,False,2010-06,
20851,2010-Q2,M2_gbm_poisson,4.277371,4.000000,1,False,2010-06,
20854,2010-Q2,B2_ma3,4.666667,15.000000,1,False,2010-06,
20854,2010-Q2,M2_gbm_poisson,13.569424,15.000000,1,False,2010-06,
20855,2010-Q2,B2_ma3,5.666667,37.000000,1,False,2010-06,
20855,2010-Q2,M2_gbm_poisson,16.888208,37.000000,1,False,2010-06,
20856,2010-Q2,B2_ma3,9.000000,34.000000,1,False,2010-06,
20856,2010-Q2,M2_gbm_poisson,30.974830,34.000000,1,False,2010-06,
20857,2010-Q2,B2_ma3,11.333333,27.000000,1,False,2010-06,
20857,2010-Q2,M2_gbm_poisson,22.698699,27.000000,1,False,2010-06,
20858,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20858,2010-Q2,M2_gbm_poisson,2.724512,0.000000,1,False,2010-06,
20860,2010-Q2,B2_ma3,0.666667,2.000000,1,False,2010-06,
20860,2010-Q2,M2_gbm_poisson,7.852968,2.000000,1,False,2010-06,
20861,2010-Q2,B2_ma3,0.666667,6.000000,1,False,2010-06,
20861,2010-Q2,M2_gbm_poisson,3.504992,6.000000,1,False,2010-06,
20862,2010-Q2,B2_ma3,46.333333,54.000000,1,False,2010-06,
20862,2010-Q2,M2_gbm_poisson,49.439017,54.000000,1,False,2010-06,
20863,2010-Q2,B2_ma3,45.000000,73.000000,1,False,2010-06,
20863,2010-Q2,M2_gbm_poisson,33.091113,73.000000,1,False,2010-06,
20864,2010-Q2,B2_ma3,42.333333,54.000000,1,False,2010-06,
