stock_code,description,forecast_origin,horizon,target_month,model,forecast,sigma,sigma_source,n_residuals_product,z,safety_stock,target_inventory,abc_class,status,run_id
20735,BLACK MINI TAPE MEASURE,2011-11,1,2011-12,M2_gbm_poisson,15.022596,86.909871,product,18,1.645000,142.966739,158,B,Forecast,20260824T181001Z-27103c
20748,KENSINGTON COFFEE SET,2011-11,1,2011-12,M2_gbm_poisson,16.476304,5.747890,product,18,1.645000,9.455279,26,A,Forecast,20260824T181001Z-27103c
20749,ASSORTED COLOUR MINI CASES,2011-11,1,2011-12,M2_gbm_poisson,120.589566,57.007940,product,18,1.645000,93.778062,215,A,Forecast,20260824T181001Z-27103c
20750,RED RETROSPOT MINI CASES,2011-11,1,2011-12,M2_gbm_poisson,110.822782,68.023757,product,18,1.645000,111.899080,223,A,Forecast,20260824T181001Z-27103c
20751,FUNKY WASHING UP GLOVES ASSORTED,2011-11,1,2011-12,M2_gbm_poisson,58.161519,54.195185,product,18,1.645000,89.151080,148,A,Forecast,20260824T181001Z-27103c
20752,BLUE POLKADOT WASHING UP GLOVES,2011-11,1,2011-12,M2_gbm_poisson,41.594775,32.769488,product,18,1.645000,53.905809,96,B,Forecast,20260824T181001Z-27103c
20754,RETROSPOT RED WASHING UP GLOVES,2011-11,1,2011-12,M2_gbm_poisson,55.664898,73.434319,product,18,1.645000,120.799455,177,A,Forecast,20260824T181001Z-27103c
20755,BLUE PAISLEY POCKET BOOK,2011-11,1,2011-12,M2_gbm_poisson,54.671169,43.429483,product,18,1.645000,71.441499,127,B,Forecast,20260824T181001Z-27103c
20756,GREEN FERN POCKET BOOK,2011-11,1,2011-12,M2_gbm_poisson,23.419757,10.862474,product,18,1.645000,17.868770,42,C,Forecast,20260824T181001Z-27103c
20757,RED DAISY POCKET BOOK,2011-11,1,2011-12,M2_gbm_poisson,48.015438,18.568064,product,18,1.645000,30.544465,79,C,Forecast,20260824T181001Z-27103c
20758,ABSTRACT CIRCLES POCKET BOOK,2011-11,1,2011-12,M2_gbm_poisson,40.461781,11.511349,product,18,1.645000,18.936170,60,C,Forecast,20260824T181001Z-27103c
20759,CHRYSANTHEMUM POCKET BOOK,2011-11,1,2011-12,M2_gbm_poisson,30.953891,11.182195,product,18,1.645000,18.394710,50,C,Forecast,20260824T181001Z-27103c
20760,GARDEN PATH POCKET BOOK,2011-11,1,2011-12,M2_gbm_poisson,27.203220,15.553203,product,18,1.645000,25.585019,53,B,Forecast,20260824T181001Z-27103c
20761,BLUE PAISLEY SKETCHBOOK,2011-11,1,2011-12,M2_gbm_poisson,20.289375,10.117472,product,18,1.645000,16.643242,37,B,Forecast,20260824T181001Z-27103c
20762,GREEN FERN SKETCHBOOK,2011-11,1,2011-12,M2_gbm_poisson,11.801902,8.111442,product,18,1.645000,13.343323,26,B,Forecast,20260824T181001Z-27103c
20763,DAISY SKETCHBOOK,2011-11,1,2011-12,M2_gbm_poisson,30.914835,10.696766,product,18,1.645000,17.596180,49,C,Forecast,20260824T181001Z-27103c
20764,ABSTRACT CIRCLES SKETCHBOOK,2011-11,1,2011-12,M2_gbm_poisson,34.514227,13.777866,product,18,1.645000,22.664589,58,B,Forecast,20260824T181001Z-27103c
20765,CHRYSANTHEMUM SKETCHBOOK,2011-11,1,2011-12,M2_gbm_poisson,19.806418,7.269117,product,18,1.645000,11.957697,32,B,Forecast,20260824T181001Z-27103c
20766,GARDEN PATH SKETCHBOOK,2011-11,1,2011-12,M2_gbm_poisson,21.623009,14.867722,product,18,1.645000,24.457402,47,B,Forecast,20260824T181001Z-27103c
20767,BLUE PAISLEY JOURNAL,2011-11,1,2011-12,M2_gbm_poisson,40.860409,14.203546,product,18,1.645000,23.364833,65,B,Forecast,20260824T181001Z-27103c
20768,GREEN FERN JOURNAL,2011-11,1,2011-12,M2_gbm_poisson,43.749784,21.720813,product,18,1.645000,35.730738,80,B,Forecast,20260824T181001Z-27103c
20769,DAISY JOURNAL,2011-11,1,2011-12,M2_gbm_poisson,22.084493,15.236424,product,18,1.645000,25.063918,48,C,Forecast,20260824T181001Z-27103c
20770,ABSTRACT CIRCLE JOURNAL,2011-11,1,2011-12,M2_gbm_poisson,7.562185,16.070786,product,18,1.645000,26.436443,34,B,Forecast,20260824T181001Z-27103c
20771,CHRYSANTHEMUM  JOURNAL,2011-11,1,2011-12,M2_gbm_poisson,30.150937,17.378959,product,18,1.645000,28.588387,59,B,Forecast,20260824T181001Z-27103c
20772,GARDEN PATH JOURNAL,2011-11,1,2011-12,M2_gbm_poisson,59.184786,16.196310,product,18,1.645000,26.642929,86,B,Forecast,20260824T181001Z-27103c
20773,BLUE PAISLEY NOTEBOOK,2011-11,1,2011-12,M2_gbm_poisson,3.699370,6.153447,product,18,1.645000,10.122421,14,B,Forecast,20260824T181001Z-27103c
20774,GREEN FERN NOTEBOOK,2011-11,1,2011-12,M2_gbm_poisson,14.062327,11.776621,product,18,1.645000,19.372541,34,C,Forecast,20260824T181001Z-27103c
20775,DAISY NOTEBOOK,2011-11,1,2011-12,M2_gbm_poisson,45.927104,9.579221,product,18,1.645000,15.757818,62,C,Forecast,20260824T181001Z-27103c
20777,CHRYSANTHEMUM NOTEBOOK,2011-11,1,2011-12,M2_gbm_poisson,51.211795,6.877306,product,18,1.645000,11.313169,63,B,Forecast,20260824T181001Z-27103c
20780,BLACK EAR MUFF HEADPHONES,2011-11,1,2011-12,M2_gbm_poisson,13.584011,3.449830,product,18,1.645000,5.674970,20,B,Forecast,20260824T181001Z-27103c
20781,GOLD EAR MUFF HEADPHONES,2011-11,1,2011-12,M2_gbm_poisson,15.231526,2.523298,product,18,1.645000,4.150825,20,C,Forecast,20260824T181001Z-27103c
20782,CAMOUFLAGE EAR MUFF HEADPHONES,2011-11,1,2011-12,M2_gbm_poisson,11.944800,6.009235,product,18,1.645000,9.885191,22,C,Forecast,20260824T181001Z-27103c
20793,BLUE TILED TRAY,2011-11,1,2011-12,M2_gbm_poisson,2.443777,3.194145,product,18,1.645000,5.254369,8,C,Forecast,20260824T181001Z-27103c
20794,BLUE  TILE HOOK,2011-11,1,2011-12,M2_gbm_poisson,12.460313,6.928866,product,18,1.645000,11.397985,24,C,Forecast,20260824T181001Z-27103c
20795,LARGE BLUE PROVENCAL CERAMIC BALL,2011-11,1,2011-12,M2_gbm_poisson,12.798100,7.490190,product,18,1.645000,12.321362,26,C,Forecast,20260824T181001Z-27103c
20796,SMALL BLUE PROVENCAL CERAMIC BALL,2011-11,1,2011-12,M2_gbm_poisson,11.408180,7.387845,product,18,1.645000,12.153005,24,C,Forecast,20260824T181001Z-27103c
20802,SMALL GLASS SUNDAE DISH CLEAR,2011-11,1,2011-12,M2_gbm_poisson,37.810445,27.309172,product,18,1.645000,44.923588,83,B,Forecast,20260824T181001Z-27103c
20819,SILVER TEDDY BEAR,2011-11,1,2011-12,M2_gbm_poisson,31.150269,13.081748,product,18,1.645000,21.519476,53,C,Forecast,20260824T181001Z-27103c
20821,GOLDIE LOOKING MIRROR,2011-11,1,2011-12,M2_gbm_poisson,4.366355,4.522427,product,18,1.645000,7.439392,12,C,Forecast,20260824T181001Z-27103c
20823,GOLD WINE GOBLET,2011-11,1,2011-12,M2_gbm_poisson,1.984807,7.724798,product,18,1.645000,12.707292,15,C,Forecast,20260824T181001Z-27103c
20828,GLITTER BUTTERFLY CLIPS,2011-11,1,2011-12,M2_gbm_poisson,74.653226,48.469186,product,18,1.645000,79.731811,155,A,Forecast,20260824T181001Z-27103c
20829,GLITTER HANGING BUTTERFLY STRING,2011-11,1,2011-12,M2_gbm_poisson,86.207122,93.386077,product,18,1.645000,153.620096,240,A,Forecast,20260824T181001Z-27103c
20830,SILVER PHOTO FRAME,2011-11,1,2011-12,M2_gbm_poisson,5.180841,15.616827,product,18,1.645000,25.689680,31,B,Forecast,20260824T181001Z-27103c
20831,GOLD PHOTO FRAME,2011-11,1,2011-12,M2_gbm_poisson,18.867378,18.324697,product,18,1.645000,30.144127,50,C,Forecast,20260824T181001Z-27103c
20832,RED FLOCK LOVE HEART PHOTO FRAME,2011-11,1,2011-12,M2_gbm_poisson,64.815383,33.539071,product,18,1.645000,55.171773,120,C,Forecast,20260824T181001Z-27103c
20835,FRENCH LATTICE CUSHION COVER,2011-11,1,2011-12,M2_gbm_poisson,16.577963,7.560436,product,15,1.645000,12.436917,30,C,Forecast,20260824T181001Z-27103c
20836,FRENCH PAISLEY CUSHION COVER,2011-11,1,2011-12,M2_gbm_poisson,42.638378,5.547050,product,13,1.645000,9.124896,52,C,Forecast,20260824T181001Z-27103c
20837,FRENCH FLORAL CUSHION COVER,2011-11,1,2011-12,M2_gbm_poisson,41.498338,12.299338,product,16,1.645000,20.232411,62,C,Forecast,20260824T181001Z-27103c
20838,FRENCH LATTICE CUSHION COVER,2011-11,1,2011-12,M2_gbm_poisson,46.593123,9.526542,product,18,1.645000,15.671161,63,C,Forecast,20260824T181001Z-27103c
20839,FRENCH PAISLEY CUSHION COVER,2011-11,1,2011-12,M2_gbm_poisson,66.484138,12.277472,product,18,1.645000,20.196441,87,C,Forecast,20260824T181001Z-27103c
20840,FRENCH FLORAL CUSHION COVER,2011-11,1,2011-12,M2_gbm_poisson,40.369243,14.928794,product,18,1.645000,24.557867,65,B,Forecast,20260824T181001Z-27103c
20845,ZINC HEART LATTICE 2 WALL PLANTER,2011-11,1,2011-12,M2_gbm_poisson,2.443777,2.324919,product,18,1.645000,3.824492,7,C,Forecast,20260824T181001Z-27103c
20846,ZINC HEART LATTICE T-LIGHT HOLDER,2011-11,1,2011-12,M2_gbm_poisson,58.784322,33.905047,product,18,1.645000,55.773803,115,B,Forecast,20260824T181001Z-27103c
20847,ZINC HEART LATTICE CHARGER LARGE,2011-11,1,2011-12,M2_gbm_poisson,8.205221,8.380742,product,18,1.645000,13.786320,22,C,Forecast,20260824T181001Z-27103c
20848,ZINC HEART LATTICE CHARGER SMALL,2011-11,1,2011-12,M2_gbm_poisson,5.028478,3.481489,product,18,1.645000,5.727050,11,C,Forecast,20260824T181001Z-27103c
20856,DENIM PATCH PURSE PINK BUTTERFLY,2011-11,1,2011-12,M2_gbm_poisson,3.135932,20.194394,product,18,1.645000,33.219779,37,C,Forecast,20260824T181001Z-27103c
20866,BLUE ROSE FABRIC MIRROR,2011-11,1,2011-12,M2_gbm_poisson,54.510308,22.475800,product,18,1.645000,36.972691,92,B,Forecast,20260824T181001Z-27103c
20867,PINK ROSE FABRIC MIRROR,2011-11,1,2011-12,M2_gbm_poisson,30.909095,25.261786,product,18,1.645000,41.555638,73,B,Forecast,20260824T181001Z-27103c
20868,SILVER FABRIC MIRROR,2011-11,1,2011-12,M2_gbm_poisson,94.507721,20.262776,product,18,1.645000,33.332267,128,C,Forecast,20260824T181001Z-27103c
20869,GOLD FABRIC MIRROR,2011-11,1,2011-12,M2_gbm_poisson,53.582599,15.055135,product,18,1.645000,24.765697,79,C,Forecast,20260824T181001Z-27103c
20886,BOX OF 9 PEBBLE CANDLES,2011-11,1,2011-12,M2_gbm_poisson,18.611674,32.913656,product,18,1.645000,54.142964,73,A,Forecast,20260824T181001Z-27103c
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,2011-11,1,2011-12,M2_gbm_poisson,20.046830,17.867750,product,18,1.645000,29.392449,50,B,Forecast,20260824T181001Z-27103c
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,2011-11,1,2011-12,M2_gbm_poisson,16.091156,7.143709,product,18,1.645000,11.751402,28,C,Forecast,20260824T181001Z-27103c
20897,VINTAGE NOTEBOOK PARIS DAYS,2011-11,1,2011-12,M2_gbm_poisson,2.955490,10.907457,product,18,1.645000,17.942766,21,C,Forecast,20260824T181001Z-27103c
20898,VINTAGE NOTEBOOK TRAVELOGUE,2011-11,1,2011-12,M2_gbm_poisson,4.823546,9.164727,product,18,1.645000,15.075975,20,C,Forecast,20260824T181001Z-27103c
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,2011-11,1,2011-12,M2_gbm_poisson,4.247789,5.743240,product,14,1.645000,9.447629,14,C,Forecast,20260824T181001Z-27103c
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2011-11,1,2011-12,M2_gbm_poisson,2.639120,12.355363,product,18,1.645000,20.324571,23,B,Forecast,20260824T181001Z-27103c
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2011-11,1,2011-12,M2_gbm_poisson,3.933547,8.063470,product,18,1.645000,13.264407,18,C,Forecast,20260824T181001Z-27103c
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2011-11,1,2011-12,M2_gbm_poisson,395.376997,219.763898,product,18,1.645000,361.511612,757,A,Forecast,20260824T181001Z-27103c
20931,BLUE POT PLANT CANDLE,2011-11,1,2011-12,M2_gbm_poisson,65.578772,28.002922,product,18,1.645000,46.064806,112,B,Forecast,20260824T181001Z-27103c
20932,PINK POT PLANT CANDLE,2011-11,1,2011-12,M2_gbm_poisson,47.941924,16.642853,product,18,1.645000,27.377493,76,C,Forecast,20260824T181001Z-27103c
20933,YELLOW POT PLANT CANDLE,2011-11,1,2011-12,M2_gbm_poisson,4.987103,7.784564,product,18,1.645000,12.805608,18,B,Forecast,20260824T181001Z-27103c
20934,SET/3 POT PLANT CANDLES,2011-11,1,2011-12,M2_gbm_poisson,10.128593,3.275774,product,17,1.645000,5.388648,16,B,Forecast,20260824T181001Z-27103c
20935,ROUND CACTUS CANDLE,2011-11,1,2011-12,M2_gbm_poisson,7.796329,6.029835,product,14,1.645000,9.919079,18,C,Forecast,20260824T181001Z-27103c
20936,FORKED CACTUS CANDLE,2011-11,1,2011-12,M2_gbm_poisson,43.777888,10.732428,product,18,1.645000,17.654844,62,C,Forecast,20260824T181001Z-27103c
20941,FROG CANDLE,2011-11,1,2011-12,M2_gbm_poisson,1.984807,16.023849,product,18,1.645000,26.359231,29,C,Forecast,20260824T181001Z-27103c
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2011-11,1,2011-12,M2_gbm_poisson,97.220879,65.269174,product,18,1.645000,107.367791,205,B,Forecast,20260824T181001Z-27103c
20961,STRAWBERRY BATH SPONGE,2011-11,1,2011-12,M2_gbm_poisson,106.007189,104.032448,product,18,1.645000,171.133377,278,A,Forecast,20260824T181001Z-27103c
20963,APPLE BATH SPONGE,2011-11,1,2011-12,M2_gbm_poisson,133.867749,103.151358,product,18,1.645000,169.683984,304,A,Forecast,20260824T181001Z-27103c
20966,SANDWICH BATH SPONGE,2011-11,1,2011-12,M2_gbm_poisson,2.851032,100.361872,product,18,1.645000,165.095279,168,A,Forecast,20260824T181001Z-27103c
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,2011-11,1,2011-12,M2_gbm_poisson,3.502024,23.085090,product,18,1.645000,37.974973,42,A,Forecast,20260824T181001Z-27103c
20969,RED FLORAL FELTCRAFT SHOULDER BAG,2011-11,1,2011-12,M2_gbm_poisson,173.891037,47.635584,product,18,1.645000,78.360535,253,A,Forecast,20260824T181001Z-27103c
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2011-11,1,2011-12,M2_gbm_poisson,117.115486,27.272115,product,18,1.645000,44.862630,162,A,Forecast,20260824T181001Z-27103c
20971,PINK BLUE FELT CRAFT TRINKET BOX,2011-11,1,2011-12,M2_gbm_poisson,939.293274,270.958197,product,18,1.645000,445.726234,1386,A,Forecast,20260824T181001Z-27103c
20972,PINK CREAM FELT CRAFT TRINKET BOX,2011-11,1,2011-12,M2_gbm_poisson,456.773416,382.894396,product,18,1.645000,629.861281,1087,A,Forecast,20260824T181001Z-27103c
20973,12 PENCIL SMALL TUBE WOODLAND,2011-11,1,2011-12,M2_gbm_poisson,921.026370,206.764466,product,18,1.645000,340.127546,1262,A,Forecast,20260824T181001Z-27103c
20974,12 PENCILS SMALL TUBE SKULL,2011-11,1,2011-12,M2_gbm_poisson,258.173985,362.356321,product,18,1.645000,596.076149,855,A,Forecast,20260824T181001Z-27103c
20975,12 PENCILS SMALL TUBE RED RETROSPOT,2011-11,1,2011-12,M2_gbm_poisson,618.759112,465.248761,product,18,1.645000,765.334212,1385,A,Forecast,20260824T181001Z-27103c
20977,36 PENCILS TUBE WOODLAND,2011-11,1,2011-12,M2_gbm_poisson,71.235442,131.208405,product,18,1.645000,215.837826,288,A,Forecast,20260824T181001Z-27103c
20978,36 PENCILS TUBE SKULLS,2011-11,1,2011-12,M2_gbm_poisson,151.902647,51.325601,product,18,1.645000,84.430613,237,A,Forecast,20260824T181001Z-27103c
20979,36 PENCILS TUBE RED RETROSPOT,2011-11,1,2011-12,M2_gbm_poisson,278.364865,149.782816,product,18,1.645000,246.392733,525,A,Forecast,20260824T181001Z-27103c
20980,36 PENCILS TUBE POSY,2011-11,1,2011-12,M2_gbm_poisson,3.135932,13.313682,product,18,1.645000,21.901007,26,C,Forecast,20260824T181001Z-27103c
20981,12 PENCILS TALL TUBE WOODLAND,2011-11,1,2011-12,M2_gbm_poisson,164.501703,134.789591,product,18,1.645000,221.728877,387,B,Forecast,20260824T181001Z-27103c
20982,12 PENCILS TALL TUBE SKULLS,2011-11,1,2011-12,M2_gbm_poisson,278.583031,65.494734,product,18,1.645000,107.738838,387,B,Forecast,20260824T181001Z-27103c
20983,12 PENCILS TALL TUBE RED RETROSPOT,2011-11,1,2011-12,M2_gbm_poisson,244.901042,140.783190,product,18,1.645000,231.588347,477,A,Forecast,20260824T181001Z-27103c
20984,12 PENCILS TALL TUBE POSY,2011-11,1,2011-12,M2_gbm_poisson,219.981046,49.285208,product,18,1.645000,81.074167,302,C,Forecast,20260824T181001Z-27103c
20985,HEART CALCULATOR,2011-11,1,2011-12,M2_gbm_poisson,68.080274,99.979152,product,18,1.645000,164.465705,233,B,Forecast,20260824T181001Z-27103c
20986,BLUE CALCULATOR RULER,2011-11,1,2011-12,M2_gbm_poisson,90.674507,38.386950,product,18,1.645000,63.146532,154,C,Forecast,20260824T181001Z-27103c
20992,JAZZ HEARTS PURSE NOTEBOOK,2011-11,1,2011-12,M2_gbm_poisson,495.122416,93.141080,product,18,1.645000,153.217076,649,B,Forecast,20260824T181001Z-27103c
20996,JAZZ HEARTS ADDRESS BOOK,2011-11,1,2011-12,M2_gbm_poisson,260.214534,59.844455,product,18,1.645000,98.444128,359,B,Forecast,20260824T181001Z-27103c
20997,ROSE DU SUD CUSHION COVER,2011-11,1,2011-12,M2_gbm_poisson,13.936053,8.663931,product,18,1.645000,14.252167,29,C,Forecast,20260824T181001Z-27103c
20998,ROSE DU SUD OVEN GLOVE,2011-11,1,2011-12,M2_gbm_poisson,10.788464,24.548612,product,18,1.645000,40.382466,52,C,Forecast,20260824T181001Z-27103c
21000,ROSE DU SUD COSMETICS BAG,2011-11,1,2011-12,M2_gbm_poisson,21.850568,8.474507,product,18,1.645000,13.940564,36,B,Forecast,20260824T181001Z-27103c
21001,ROSE DU SUD WASHBAG,2011-11,1,2011-12,M2_gbm_poisson,20.964991,8.087408,product,18,1.645000,13.303787,35,C,Forecast,20260824T181001Z-27103c
21002,ROSE DU SUD DRAWSTRING BAG,2011-11,1,2011-12,M2_gbm_poisson,4.010787,18.909401,product,18,1.645000,31.105964,36,B,Forecast,20260824T181001Z-27103c
21003,ROSE DU SUD CUSHION COVER,2011-11,1,2011-12,M2_gbm_poisson,18.867535,5.517895,product,18,1.645000,9.076937,28,C,Forecast,20260824T181001Z-27103c
21012,ANTIQUE ALL GLASS CANDLESTICK,2011-11,1,2011-12,M2_gbm_poisson,84.670168,31.494487,product,18,1.645000,51.808432,137,B,Forecast,20260824T181001Z-27103c
21014,SWISS CHALET TREE DECORATION,2011-11,1,2011-12,M2_gbm_poisson,146.306912,29.137017,product,18,1.645000,47.930393,195,C,Forecast,20260824T181001Z-27103c
21015,DARK BIRD HOUSE TREE DECORATION,2011-11,1,2011-12,M2_gbm_poisson,261.424086,11.454134,product,18,1.645000,18.842051,281,C,Forecast,20260824T181001Z-27103c
21025,SPACE FROG,2011-11,1,2011-12,M2_gbm_poisson,23.490243,18.498431,product,18,1.645000,30.429920,54,C,Forecast,20260824T181001Z-27103c
21026,SPACE OWL,2011-11,1,2011-12,M2_gbm_poisson,52.325247,26.598468,product,18,1.645000,43.754480,97,C,Forecast,20260824T181001Z-27103c
21027,NINJA RABBIT PINK,2011-11,1,2011-12,M2_gbm_poisson,13.918125,17.104579,product,18,1.645000,28.137032,43,C,Forecast,20260824T181001Z-27103c
21028,NINJA RABBIT BLACK,2011-11,1,2011-12,M2_gbm_poisson,29.147026,26.459317,product,18,1.645000,43.525577,73,C,Forecast,20260824T181001Z-27103c
21030,SPACE CADET RED,2011-11,1,2011-12,M2_gbm_poisson,20.057399,18.827632,product,18,1.645000,30.971455,52,C,Forecast,20260824T181001Z-27103c
21031,SPACE CADET BLACK,2011-11,1,2011-12,M2_gbm_poisson,14.319433,7.761253,product,18,1.645000,12.767262,28,C,Forecast,20260824T181001Z-27103c
21032,SPACE CADET WHITE,2011-11,1,2011-12,M2_gbm_poisson,20.908093,9.808532,product,18,1.645000,16.135035,38,C,Forecast,20260824T181001Z-27103c
21033,JUMBO BAG CHARLIE AND LOLA TOYS,2011-11,1,2011-12,M2_gbm_poisson,4.104237,77.355954,product,18,1.645000,127.250544,132,A,Forecast,20260824T181001Z-27103c
21034,REX CASH+CARRY JUMBO SHOPPER,2011-11,1,2011-12,M2_gbm_poisson,196.480423,86.106249,product,18,1.645000,141.644780,339,B,Forecast,20260824T181001Z-27103c
21035,SET/2 RED RETROSPOT TEA TOWELS,2011-11,1,2011-12,M2_gbm_poisson,156.481083,230.775359,product,18,1.645000,379.625466,537,A,Forecast,20260824T181001Z-27103c
21039,RED SPOTTY SHOPPING BAG,2011-11,1,2011-12,M2_gbm_poisson,48.512622,32.924398,product,18,1.645000,54.160635,103,B,Forecast,20260824T181001Z-27103c
21041,RED RETROSPOT OVEN GLOVE DOUBLE,2011-11,1,2011-12,M2_gbm_poisson,28.620474,32.514700,product,18,1.645000,53.486681,83,A,Forecast,20260824T181001Z-27103c
21042,RED SPOTTY APRON,2011-11,1,2011-12,M2_gbm_poisson,28.467296,18.615519,product,18,1.645000,30.622528,60,A,Forecast,20260824T181001Z-27103c
21043,APRON MODERN VINTAGE COTTON,2011-11,1,2011-12,M2_gbm_poisson,2.844216,16.589807,product,18,1.645000,27.290233,31,B,Forecast,20260824T181001Z-27103c
21051,RIBBONS PURSE,2011-11,1,2011-12,M2_gbm_poisson,21.008593,22.754406,product,18,1.645000,37.430997,59,B,Forecast,20260824T181001Z-27103c
21054,NURSE'S BAG SOFT TOY,2011-11,1,2011-12,M2_gbm_poisson,4.218493,16.477970,product,18,1.645000,27.106261,32,A,Forecast,20260824T181001Z-27103c
21055,TOOL BOX SOFT TOY,2011-11,1,2011-12,M2_gbm_poisson,44.068428,11.543291,product,18,1.645000,18.988713,64,B,Forecast,20260824T181001Z-27103c
21056,DOCTOR'S BAG SOFT TOY,2011-11,1,2011-12,M2_gbm_poisson,29.492836,26.408183,product,18,1.645000,43.441461,73,A,Forecast,20260824T181001Z-27103c
21058,PARTY INVITES WOODLAND,2011-11,1,2011-12,M2_gbm_poisson,56.399232,62.755190,product,18,1.645000,103.232287,160,B,Forecast,20260824T181001Z-27103c
21059,PARTY INVITES DINOSAURS,2011-11,1,2011-12,M2_gbm_poisson,52.867033,34.504111,product,18,1.645000,56.759263,110,B,Forecast,20260824T181001Z-27103c
21060,PARTY INVITES BALLOON GIRL,2011-11,1,2011-12,M2_gbm_poisson,41.950721,22.813074,product,18,1.645000,37.527506,80,C,Forecast,20260824T181001Z-27103c
21061,PARTY INVITES FOOTBALL,2011-11,1,2011-12,M2_gbm_poisson,44.856130,16.697214,product,18,1.645000,27.466917,73,C,Forecast,20260824T181001Z-27103c
21062,PARTY INVITES SPACEMAN,2011-11,1,2011-12,M2_gbm_poisson,45.658814,30.075025,product,18,1.645000,49.473417,96,C,Forecast,20260824T181001Z-27103c
21063,PARTY INVITES JAZZ HEARTS,2011-11,1,2011-12,M2_gbm_poisson,47.445164,23.861228,product,18,1.645000,39.251720,87,B,Forecast,20260824T181001Z-27103c
21064,BOOM BOX SPEAKER BOYS,2011-11,1,2011-12,M2_gbm_poisson,57.952165,17.747096,product,18,1.645000,29.193974,88,A,Forecast,20260824T181001Z-27103c
21065,BOOM BOX SPEAKER GIRLS,2011-11,1,2011-12,M2_gbm_poisson,46.611202,14.243868,product,18,1.645000,23.431163,71,B,Forecast,20260824T181001Z-27103c
21066,VINTAGE RED MUG,2011-11,1,2011-12,M2_gbm_poisson,146.698649,28.982615,product,18,1.645000,47.676402,195,B,Forecast,20260824T181001Z-27103c
21067,VINTAGE RED TEATIME MUG,2011-11,1,2011-12,M2_gbm_poisson,7.346024,52.844651,product,18,1.645000,86.929450,95,A,Forecast,20260824T181001Z-27103c
21068,VINTAGE BILLBOARD LOVE/HATE MUG,2011-11,1,2011-12,M2_gbm_poisson,241.319462,70.443321,product,18,1.645000,115.879263,358,A,Forecast,20260824T181001Z-27103c
21069,VINTAGE BILLBOARD TEA MUG,2011-11,1,2011-12,M2_gbm_poisson,13.724980,102.446336,product,18,1.645000,168.524223,183,A,Forecast,20260824T181001Z-27103c
21070,VINTAGE BILLBOARD MUG,2011-11,1,2011-12,M2_gbm_poisson,197.702566,38.848955,product,18,1.645000,63.906530,262,B,Forecast,20260824T181001Z-27103c
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-11,1,2011-12,M2_gbm_poisson,18.221571,100.127633,product,18,1.645000,164.709956,183,A,Forecast,20260824T181001Z-27103c
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-11,1,2011-12,M2_gbm_poisson,19.177703,238.935577,product,18,1.645000,393.049024,413,A,Forecast,20260824T181001Z-27103c
